ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0070341	fat cell proliferation	2/2551	10/18670	0.4057	0.5498	0.3352	PER2/FTO	2
BP	GO:0070344	regulation of fat cell proliferation	2/2551	10/18670	0.4057	0.5498	0.3352	PER2/FTO	2
BP	GO:0070816	phosphorylation of RNA polymerase II C-terminal domain	2/2551	10/18670	0.4057	0.5498	0.3352	GTF2H4/GTF2H5	2
BP	GO:0070942	neutrophil mediated cytotoxicity	2/2551	10/18670	0.4057	0.5498	0.3352	AZU1/DNASE1L3	2
BP	GO:0071233	cellular response to leucine	2/2551	10/18670	0.4057	0.5498	0.3352	RRAGD/MTOR	2
BP	GO:0071670	smooth muscle cell chemotaxis	2/2551	10/18670	0.4057	0.5498	0.3352	GSTP1/AIF1	2
BP	GO:0072124	regulation of glomerular mesangial cell proliferation	2/2551	10/18670	0.4057	0.5498	0.3352	PDGFB/CFLAR	2
BP	GO:0090037	positive regulation of protein kinase C signaling	2/2551	10/18670	0.4057	0.5498	0.3352	VEGFA/SPHK2	2
BP	GO:0098734	macromolecule depalmitoylation	2/2551	10/18670	0.4057	0.5498	0.3352	PPT1/LYPLA2	2
BP	GO:0140052	cellular response to oxidised low-density lipoprotein particle stimulus	2/2551	10/18670	0.4057	0.5498	0.3352	AKT1/CD36	2
BP	GO:0150011	regulation of neuron projection arborization	2/2551	10/18670	0.4057	0.5498	0.3352	DVL3/DLG4	2
BP	GO:1900122	positive regulation of receptor binding	2/2551	10/18670	0.4057	0.5498	0.3352	HFE/MMP9	2
BP	GO:1900426	positive regulation of defense response to bacterium	2/2551	10/18670	0.4057	0.5498	0.3352	GRN/UNC13B	2
BP	GO:1901033	positive regulation of response to reactive oxygen species	2/2551	10/18670	0.4057	0.5498	0.3352	HDAC6/FOXO3	2
BP	GO:1901838	positive regulation of transcription of nucleolar large rRNA by RNA polymerase I	2/2551	10/18670	0.4057	0.5498	0.3352	MTOR/DDX11	2
BP	GO:1902033	regulation of hematopoietic stem cell proliferation	2/2551	10/18670	0.4057	0.5498	0.3352	PIM1/ACE	2
BP	GO:1902237	positive regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway	2/2551	10/18670	0.4057	0.5498	0.3352	DDIT3/PMAIP1	2
BP	GO:1903799	negative regulation of production of miRNAs involved in gene silencing by miRNA	2/2551	10/18670	0.4057	0.5498	0.3352	TP53/NCOR2	2
BP	GO:1904350	regulation of protein catabolic process in the vacuole	2/2551	10/18670	0.4057	0.5498	0.3352	LRP1/LAPTM4B	2
BP	GO:1904896	ESCRT complex disassembly	2/2551	10/18670	0.4057	0.5498	0.3352	CHMP2B/CHMP7	2
BP	GO:1904903	ESCRT III complex disassembly	2/2551	10/18670	0.4057	0.5498	0.3352	CHMP2B/CHMP7	2
BP	GO:1905879	regulation of oogenesis	2/2551	10/18670	0.4057	0.5498	0.3352	IGF1/PPP2R1A	2
BP	GO:1990253	cellular response to leucine starvation	2/2551	10/18670	0.4057	0.5498	0.3352	RRAGD/MTOR	2
BP	GO:1990416	cellular response to brain-derived neurotrophic factor stimulus	2/2551	10/18670	0.4057	0.5498	0.3352	EEF2/EIF4A3	2
BP	GO:1990535	neuron projection maintenance	2/2551	10/18670	0.4057	0.5498	0.3352	PRNP/ABCD1	2
BP	GO:2000049	positive regulation of cell-cell adhesion mediated by cadherin	2/2551	10/18670	0.4057	0.5498	0.3352	ADAM19/FOXA2	2
BP	GO:2000109	regulation of macrophage apoptotic process	2/2551	10/18670	0.4057	0.5498	0.3352	CCR5/CDKN2A	2
BP	GO:2000253	positive regulation of feeding behavior	2/2551	10/18670	0.4057	0.5498	0.3352	NR4A3/MTOR	2
BP	GO:2000317	negative regulation of T-helper 17 type immune response	2/2551	10/18670	0.4057	0.5498	0.3352	ZBTB7B/IL27RA	2
BP	GO:2000425	regulation of apoptotic cell clearance	2/2551	10/18670	0.4057	0.5498	0.3352	ALOX15/CCL2	2
BP	GO:2000628	regulation of miRNA metabolic process	2/2551	10/18670	0.4057	0.5498	0.3352	KHSRP/HRAS	2
BP	GO:2000833	positive regulation of steroid hormone secretion	2/2551	10/18670	0.4057	0.5498	0.3352	BMP6/GAL	2
BP	GO:2000849	regulation of glucocorticoid secretion	2/2551	10/18670	0.4057	0.5498	0.3352	CRY1/GAL	2
BP	GO:2001225	regulation of chloride transport	2/2551	10/18670	0.4057	0.5498	0.3352	PRNP/PTAFR	2
BP	GO:0060047	heart contraction	40/2551	280/18670	0.4062	0.5504	0.3355	ADORA3/GAA/VEGFB/ITPR2/ATP2B4/ATP1A1/GPX1/ATP1B3/ADM/CAV1/ATP2A3/ATP2B1/PDE4D/ACE/ADA/KCNQ1/GSTO1/SUMO1/PLN/CXADR/GSK3A/MTOR/CSRP3/ITPR3/CELF2/STIM1/SREBF1/MEF2A/TGFB2/GPD1L/RGS2/KCNJ5/NEDD4L/GCH1/JUP/GJA5/MAP2K3/GNAO1/TNNI2/SLC1A1	40
BP	GO:0070167	regulation of biomineral tissue development	14/2551	94/18670	0.4082	0.5529	0.3371	ATF4/ROCK1/ATP2B1/ECM1/NBR1/ACVR1/GAS6/CEBPB/BMP6/ENPP1/CCL3/PTN/ROCK2/CYP27B1	14
BP	GO:0060041	retina development in camera-type eye	21/2551	144/18670	0.4096	0.5547	0.3382	RPL24/ATP2B4/LAMB2/HIPK1/TCIRG1/ATP2B1/JMJD6/COL4A1/MED1/ACTL6A/GPM6A/CYP1B1/TGFB2/MERTK/NPHP1/MAN2A1/LPCAT1/PTN/LHX2/RBP4/LRP6	21
BP	GO:0048477	oogenesis	13/2551	87/18670	0.4099	0.555	0.3383	IGF1/ATM/PPP2R1A/YTHDC2/KMT2B/EREG/PTX3/CTNNB1/ERCC1/FOXO3/CDC25B/PTN/CCNB1	13
BP	GO:0070613	regulation of protein processing	26/2551	180/18670	0.4121	0.5578	0.34	CD55/SERPING1/PRNP/RNF139/IL1R2/TIMM17A/C5/BIRC3/MMP14/ADAM8/THBS1/CPB2/ENO1/CLU/CST7/CFHR2/PROS1/PRKACB/CTSZ/CFI/MYH9/C7/BAG2/C8B/KLKB1/C1R	26
BP	GO:0044766	multi-organism transport	11/2551	73/18670	0.4133	0.559	0.3408	NUP50/CAV1/KPNA2/UBC/IFIT1/RPS27A/RAE1/RAN/BST2/KPNA3/TPR	11
BP	GO:0061844	antimicrobial humoral immune response mediated by antimicrobial peptide	11/2551	73/18670	0.4133	0.559	0.3408	RNASE6/CXCL9/RPS19/FAM3A/PPBP/HMGN2/DEFB1/CXCL8/S100A9/CXCL13/S100A12	11
BP	GO:1902579	multi-organism localization	11/2551	73/18670	0.4133	0.559	0.3408	NUP50/CAV1/KPNA2/UBC/IFIT1/RPS27A/RAE1/RAN/BST2/KPNA3/TPR	11
BP	GO:0098656	anion transmembrane transport	41/2551	288/18670	0.4137	0.5594	0.341	AQP9/SLC7A8/FOLR2/SLC25A1/SLC20A1/SLC4A2/PRNP/AKT1/SLC1A4/ABCC1/CLIC1/SLC43A1/CLIC4/PER2/THBS1/SLC37A4/SLC35D2/SLC12A2/CLCN7/SLC38A6/SLC25A11/MTOR/PTAFR/SLC23A2/BEST1/ARL6IP1/SLC7A1/AKT2/RGS2/SLC9A3/PRAF2/SLC7A11/SLC25A13/SLC7A5/GABRG2/SLC1A3/KCNJ10/GLRA3/SLC1A1/SLC12A1/GABRB3	41
BP	GO:0051785	positive regulation of nuclear division	10/2551	66/18670	0.4149	0.5594	0.341	IGF1/PHB2/NUMA1/ESPL1/ANAPC5/PDGFB/SH2B1/EREG/RB1/CD28	10
BP	GO:0006895	Golgi to endosome transport	3/2551	17/18670	0.4161	0.5594	0.341	GBF1/AP4M1/SORT1	3
BP	GO:0006978	DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator	3/2551	17/18670	0.4161	0.5594	0.341	CDKN1A/TP53/KAT5	3
BP	GO:0015868	purine ribonucleotide transport	3/2551	17/18670	0.4161	0.5594	0.341	ABCD1/SLC25A6/SLC33A1	3
BP	GO:0016254	preassembly of GPI anchor in ER membrane	3/2551	17/18670	0.4161	0.5594	0.341	PIGQ/PIGF/PIGL	3
BP	GO:0016584	nucleosome positioning	3/2551	17/18670	0.4161	0.5594	0.341	SMARCA1/CTCF/PAF1	3
BP	GO:0021783	preganglionic parasympathetic fiber development	3/2551	17/18670	0.4161	0.5594	0.341	HES1/NRP2/EGR2	3
BP	GO:0031000	response to caffeine	3/2551	17/18670	0.4161	0.5594	0.341	PPARG/CAD/PRKAA1	3
BP	GO:0032740	positive regulation of interleukin-17 production	3/2551	17/18670	0.4161	0.5594	0.341	IL15/PRKCQ/LY9	3
BP	GO:0032966	negative regulation of collagen biosynthetic process	3/2551	17/18670	0.4161	0.5594	0.341	PPARG/PPARD/CIITA	3
BP	GO:0035855	megakaryocyte development	3/2551	17/18670	0.4161	0.5594	0.341	MED1/PIP4K2A/SRF	3
BP	GO:0035930	corticosteroid hormone secretion	3/2551	17/18670	0.4161	0.5594	0.341	CRY1/BMP6/GAL	3
BP	GO:0036270	response to diuretic	3/2551	17/18670	0.4161	0.5594	0.341	PPARG/CAD/PRKAA1	3
BP	GO:0042268	regulation of cytolysis	3/2551	17/18670	0.4161	0.5594	0.341	CFHR2/CSF2/RRAGA	3
BP	GO:0042790	nucleolar large rRNA transcription by RNA polymerase I	3/2551	17/18670	0.4161	0.5594	0.341	MTOR/DDX11/TAF1B	3
BP	GO:0042953	lipoprotein transport	3/2551	17/18670	0.4161	0.5594	0.341	PPARG/LRP1/CD36	3
BP	GO:0042994	cytoplasmic sequestering of transcription factor	3/2551	17/18670	0.4161	0.5594	0.341	NFKBIL1/MXI1/TMSB4X	3
BP	GO:0044872	lipoprotein localization	3/2551	17/18670	0.4161	0.5594	0.341	PPARG/LRP1/CD36	3
BP	GO:0045324	late endosome to vacuole transport	3/2551	17/18670	0.4161	0.5594	0.341	CHMP2B/CHMP7/LEPROT	3
BP	GO:0048311	mitochondrion distribution	3/2551	17/18670	0.4161	0.5594	0.341	CLUH/MEF2A/KAT2A	3
BP	GO:0048532	anatomical structure arrangement	3/2551	17/18670	0.4161	0.5594	0.341	NRP2/EGR2/KIF14	3
BP	GO:0048535	lymph node development	3/2551	17/18670	0.4161	0.5594	0.341	IL15/FADD/TNFRSF11A	3
BP	GO:0050884	neuromuscular process controlling posture	3/2551	17/18670	0.4161	0.5594	0.341	GAA/POU4F1/GCH1	3
BP	GO:0051709	regulation of killing of cells of other organism	3/2551	17/18670	0.4161	0.5594	0.341	IFNG/SYK/BAD	3
BP	GO:0070166	enamel mineralization	3/2551	17/18670	0.4161	0.5594	0.341	TCIRG1/STIM1/PPARA	3
BP	GO:0072673	lamellipodium morphogenesis	3/2551	17/18670	0.4161	0.5594	0.341	SNX1/SNX2/CD44	3
BP	GO:1901317	regulation of flagellated sperm motility	3/2551	17/18670	0.4161	0.5594	0.341	DEFB1/ANXA5/CCR6	3
BP	GO:1905331	negative regulation of morphogenesis of an epithelium	3/2551	17/18670	0.4161	0.5594	0.341	CTNNB1/STAT1/CLASP1	3
BP	GO:0008333	endosome to lysosome transport	9/2551	59/18670	0.4164	0.5596	0.3412	CHMP2B/VPS11/VPS39/CLEC16A/AP3D1/STX8/MGRN1/SORT1/LYST	9
BP	GO:0045843	negative regulation of striated muscle tissue development	9/2551	59/18670	0.4164	0.5596	0.3412	JARID2/GSK3A/FZD7/YY1/S100B/RGS2/KCNK2/PPARA/RBP4	9
BP	GO:0072132	mesenchyme morphogenesis	8/2551	52/18670	0.4179	0.5611	0.342	RBPJ/ENG/ACVR1/BMP5/ROBO1/TGFB2/FGFR1/MDM4	8
BP	GO:0071827	plasma lipoprotein particle organization	7/2551	45/18670	0.4191	0.5611	0.342	PLTP/SCARB1/DGAT1/LPL/PLA2G7/PRKACB/ABCG1	7
BP	GO:0090278	negative regulation of peptide hormone secretion	7/2551	45/18670	0.4191	0.5611	0.342	CRHBP/HADH/PFKL/IRS1/SREBF1/MAP4K4/ANXA5	7
BP	GO:0001919	regulation of receptor recycling	4/2551	24/18670	0.4194	0.5611	0.342	ARAP1/INPP5F/SCRIB/TRAT1	4
BP	GO:0009309	amine biosynthetic process	4/2551	24/18670	0.4194	0.5611	0.342	OAZ2/SMS/OAZ3/AMD1	4
BP	GO:0010804	negative regulation of tumor necrosis factor-mediated signaling pathway	4/2551	24/18670	0.4194	0.5611	0.342	GSTP1/ADIPOQ/GAS6/GPS2	4
BP	GO:0018126	protein hydroxylation	4/2551	24/18670	0.4194	0.5611	0.342	P4HA1/CRTAP/JMJD6/PLOD2	4
BP	GO:0032925	regulation of activin receptor signaling pathway	4/2551	24/18670	0.4194	0.5611	0.342	ZC3H3/ACVR1/FGF9/MEN1	4
BP	GO:0036315	cellular response to sterol	4/2551	24/18670	0.4194	0.5611	0.342	INHBA/MLC1/RORA/LRP6	4
BP	GO:0045603	positive regulation of endothelial cell differentiation	4/2551	24/18670	0.4194	0.5611	0.342	ADD1/BTG1/BMP6/CTNNB1	4
BP	GO:0045606	positive regulation of epidermal cell differentiation	4/2551	24/18670	0.4194	0.5611	0.342	NUMA1/MED1/PRKCH/CYP27B1	4
BP	GO:0046835	carbohydrate phosphorylation	4/2551	24/18670	0.4194	0.5611	0.342	PFKFB3/HK2/GALK1/PFKFB2	4
BP	GO:0051220	cytoplasmic sequestering of protein	4/2551	24/18670	0.4194	0.5611	0.342	NFKBIL1/MXI1/YWHAB/TMSB4X	4
BP	GO:0060148	positive regulation of posttranscriptional gene silencing	4/2551	24/18670	0.4194	0.5611	0.342	TP53/DHX9/MAP2K2/MAP2K1	4
BP	GO:0062009	secondary palate development	4/2551	24/18670	0.4194	0.5611	0.342	FZD2/SOX11/TGFB2/TGFBR3	4
BP	GO:0071218	cellular response to misfolded protein	4/2551	24/18670	0.4194	0.5611	0.342	HDAC6/BAG6/RNF126/ATXN3	4
BP	GO:0086064	cell communication by electrical coupling involved in cardiac conduction	4/2551	24/18670	0.4194	0.5611	0.342	ATP1A1/CAV1/PDE4D/GJA5	4
BP	GO:1900078	positive regulation of cellular response to insulin stimulus	4/2551	24/18670	0.4194	0.5611	0.342	GNAI2/OSBPL8/IRS1/ZBTB7B	4
BP	GO:1902547	regulation of cellular response to vascular endothelial growth factor stimulus	4/2551	24/18670	0.4194	0.5611	0.342	CD63/SPRY2/ADAMTS3/ROBO1	4
BP	GO:0006040	amino sugar metabolic process	6/2551	38/18670	0.42	0.5611	0.342	RENBP/GNPDA1/ST3GAL1/GFPT1/UAP1/CHST1	6
BP	GO:0019068	virion assembly	6/2551	38/18670	0.42	0.5611	0.342	RAB1A/CHMP2B/PC/UBC/RPS27A/CHMP7	6
BP	GO:0051590	positive regulation of neurotransmitter transport	6/2551	38/18670	0.42	0.5611	0.342	RAB3GAP1/UNC13B/TNFSF11/VAMP8/ARL6IP1/TRH	6
BP	GO:0097064	ncRNA export from nucleus	6/2551	38/18670	0.42	0.5611	0.342	NUP50/RAE1/RAN/TPR/XPOT/NPM1	6
BP	GO:0001963	synaptic transmission, dopaminergic	5/2551	31/18670	0.4203	0.5611	0.342	ARRB2/CRHBP/PINK1/PTGS2/SLC6A2	5
BP	GO:0007202	activation of phospholipase C activity	5/2551	31/18670	0.4203	0.5611	0.342	P2RY6/HTR2B/PLCB2/ITK/EDNRA	5
BP	GO:0010458	exit from mitosis	5/2551	31/18670	0.4203	0.5611	0.342	RPL24/PHB2/MAD2L1BP/CLASP1/CHMP7	5
BP	GO:0045879	negative regulation of smoothened signaling pathway	5/2551	31/18670	0.4203	0.5611	0.342	MEGF8/RB1/PRKACB/ENPP1/MGRN1	5
BP	GO:0048710	regulation of astrocyte differentiation	5/2551	31/18670	0.4203	0.5611	0.342	HES1/PRPF19/ID2/NF1/EPHA4	5
BP	GO:0050650	chondroitin sulfate proteoglycan biosynthetic process	5/2551	31/18670	0.4203	0.5611	0.342	VCAN/CHSY1/CHST15/B3GAT3/NCAN	5
BP	GO:0070306	lens fiber cell differentiation	5/2551	31/18670	0.4203	0.5611	0.342	VIM/SKIL/KDM5B/SLC7A11/NF2	5
BP	GO:0090075	relaxation of muscle	5/2551	31/18670	0.4203	0.5611	0.342	ADORA2B/ATP1A1/PDE4D/PLN/RGS2	5
BP	GO:0051783	regulation of nuclear division	27/2551	188/18670	0.4216	0.5627	0.343	IGF1/ATM/PHB2/CHMP2B/PIN1/ANAPC15/NUMA1/ZNF207/CUL9/PTTG1/ESPL1/ANAPC5/MAD2L1/MAD2L1BP/PDGFB/SH2B1/EREG/RB1/CHEK1/HSPA1B/RAD21/CD28/TPR/CUL7/CCNB1/CENPF/CDC6	27
BP	GO:0043044	ATP-dependent chromatin remodeling	13/2551	88/18670	0.4267	0.5695	0.3472	VPS72/MBD2/MBD3/SMARCC2/HDAC1/CHD3/ACTL6A/RBBP4/SMARCD2/ARID1A/NPM1/SMARCA1/CENPI	13
BP	GO:0031398	positive regulation of protein ubiquitination	17/2551	117/18670	0.4324	0.5768	0.3517	MTA1/RAB1A/ARRB2/PIN1/PINK1/CAV1/BIRC3/RNF40/CRY1/MALT1/GSK3A/GORASP1/PDCD6/PTPN22/GOLGA2/TRAF6/KDM1A	17
BP	GO:0030858	positive regulation of epithelial cell differentiation	10/2551	67/18670	0.4343	0.5793	0.3531	ADD1/BTG1/NUMA1/ADIPOQ/MED1/BMP6/BAD/CTNNB1/PRKCH/CYP27B1	10
BP	GO:1903317	regulation of protein maturation	26/2551	182/18670	0.4355	0.5808	0.3541	CD55/SERPING1/PRNP/RNF139/IL1R2/TIMM17A/C5/BIRC3/MMP14/ADAM8/THBS1/CPB2/ENO1/CLU/CST7/CFHR2/PROS1/PRKACB/CTSZ/CFI/MYH9/C7/BAG2/C8B/KLKB1/C1R	26
BP	GO:0048635	negative regulation of muscle organ development	9/2551	60/18670	0.437	0.5826	0.3552	JARID2/GSK3A/FZD7/YY1/S100B/RGS2/KCNK2/PPARA/RBP4	9
BP	GO:0051588	regulation of neurotransmitter transport	20/2551	139/18670	0.4384	0.5844	0.3563	ADORA2B/RAP1B/PREPL/PER2/RAB3GAP1/PFN2/P2RX1/UNC13B/TNFSF11/APBA1/VAMP8/ARL6IP1/CHRNA5/SNCG/RGS2/GIPC1/NF1/TRH/SYT11/NAPA	20
BP	GO:0007131	reciprocal meiotic recombination	8/2551	53/18670	0.4398	0.5859	0.3572	ATM/KLHDC3/MLH3/ERCC4/PSMC3IP/TOP2B/RAD21/RAD51	8
BP	GO:0042073	intraciliary transport	8/2551	53/18670	0.4398	0.5859	0.3572	KIFAP3/RPGR/IFT88/SSX2IP/TNPO1/IFT27/ICK/CLUAP1	8
BP	GO:0035196	production of miRNAs involved in gene silencing by miRNA	7/2551	46/18670	0.4426	0.5889	0.359	TP53/MAP2K2/ADAR/TARBP2/MAP2K1/SRRT/NCOR2	7
BP	GO:0043330	response to exogenous dsRNA	7/2551	46/18670	0.4426	0.5889	0.359	MAPK3/DHX9/CAV1/DDX21/IFNA2/IRF3/IFIT1	7
BP	GO:0050919	negative chemotaxis	7/2551	46/18670	0.4426	0.5889	0.359	NRP2/RHOA/EPHA7/PDGFA/ROBO1/SEMA3C/RYK	7
BP	GO:0051339	regulation of lyase activity	7/2551	46/18670	0.4426	0.5889	0.359	GNAI2/ADORA2B/TIMP2/STIM1/MTRR/NF1/ISCU	7
BP	GO:1900015	regulation of cytokine production involved in inflammatory response	7/2551	46/18670	0.4426	0.5889	0.359	GPSM3/IL1R2/ABCD1/MAPK14/BAP1/C5orf30/SIRPA	7
BP	GO:1904738	vascular associated smooth muscle cell migration	7/2551	46/18670	0.4426	0.5889	0.359	NR4A3/LRP1/ADIPOQ/PDGFB/ATP7A/FGF9/NFE2L2	7
BP	GO:1904752	regulation of vascular associated smooth muscle cell migration	7/2551	46/18670	0.4426	0.5889	0.359	NR4A3/LRP1/ADIPOQ/PDGFB/ATP7A/FGF9/NFE2L2	7
BP	GO:0006497	protein lipidation	13/2551	89/18670	0.4436	0.5899	0.3596	ATG12/MPPE1/GPAA1/PIGQ/RAB3GAP1/PPM1A/WDR45/DPM1/PGAP2/UGCG/PIGF/WIPI2/PIGL	13
BP	GO:0060021	roof of mouth development	13/2551	89/18670	0.4436	0.5899	0.3596	EPHB2/ARID5B/FZD2/TIPARP/SUMO1/SOS1/SOX11/INHBA/TGFB2/TGFBR3/NPRL3/GABRB3/LRP6	13
BP	GO:0048762	mesenchymal cell differentiation	31/2551	219/18670	0.4454	0.5905	0.36	TRIM28/HES1/RBPJ/ENG/MAPK3/CFL1/HTR2B/FN1/ANXA6/ACVR1/RTN4/NRP2/MTOR/SOX11/HGF/CTNNB1/STAT1/FAM172A/BMP5/PDCD6/ERBB4/SPRY1/TGFB2/FOXA2/FGFR1/TGFBR3/CUL7/SEMA3C/CLASP1/EDNRA/LRP6	31
BP	GO:0010874	regulation of cholesterol efflux	6/2551	39/18670	0.4456	0.5905	0.36	PLTP/LRP1/ADIPOQ/SREBF2/GPS2/ABCG1	6
BP	GO:0030204	chondroitin sulfate metabolic process	6/2551	39/18670	0.4456	0.5905	0.36	VCAN/CHSY1/CHST15/HEXA/IDS/NCAN	6
BP	GO:0050775	positive regulation of dendrite morphogenesis	6/2551	39/18670	0.4456	0.5905	0.36	ILK/RAB21/CUX1/CAPRIN1/CUL7/EPHA4	6
BP	GO:0030279	negative regulation of ossification	12/2551	82/18670	0.4468	0.5905	0.36	RBPJ/ID1/ECM1/NBR1/AREG/TOB1/CHSY1/ID3/MEN1/ENPP1/ID2/CCL3	12
BP	GO:0006911	phagocytosis, engulfment	17/2551	118/18670	0.447	0.5905	0.36	PPARG/MARCO/ITGAM/AIF1/SH3BP1/TRBC1/ELMO1/THBS1/CDC42/RHOBTB1/ITGB2/NCKAP1L/ALOX15/MYH9/CD36/CD300A/MSR1	17
BP	GO:0003338	metanephros morphogenesis	5/2551	32/18670	0.4487	0.5905	0.36	HES1/BASP1/CTNNB1/STAT1/SALL1	5
BP	GO:0008608	attachment of spindle microtubules to kinetochore	5/2551	32/18670	0.4487	0.5905	0.36	ZNF207/CDC42/SPAG5/RB1/CCNB1	5
BP	GO:0032228	regulation of synaptic transmission, GABAergic	5/2551	32/18670	0.4487	0.5905	0.36	NISCH/KIF5B/USP46/KRAS/NF1	5
BP	GO:0042311	vasodilation	5/2551	32/18670	0.4487	0.5905	0.36	ADORA2B/GPX1/ITGA1/RGS2/GCH1	5
BP	GO:0042573	retinoic acid metabolic process	5/2551	32/18670	0.4487	0.5905	0.36	RBP1/CYP1A1/ALDH1A3/CYP2C8/ADH1B	5
BP	GO:0048841	regulation of axon extension involved in axon guidance	5/2551	32/18670	0.4487	0.5905	0.36	MEGF8/VEGFA/SEMA3C/RYK/CXCL12	5
BP	GO:0060325	face morphogenesis	5/2551	32/18670	0.4487	0.5905	0.36	ARID5B/TIPARP/RAB3GAP1/RRAS/LRP6	5
BP	GO:1902235	regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway	5/2551	32/18670	0.4487	0.5905	0.36	ERP29/DDIT3/PMAIP1/GRINA/XBP1	5
BP	GO:0000729	DNA double-strand break processing	4/2551	25/18670	0.4517	0.5905	0.36	ATM/RAD52/BLM/KAT5	4
BP	GO:0001945	lymph vessel development	4/2551	25/18670	0.4517	0.5905	0.36	VEGFA/SYK/LGALS8/VASH1	4
BP	GO:0014829	vascular smooth muscle contraction	4/2551	25/18670	0.4517	0.5905	0.36	ATP2B1/P2RX1/RHOA/EDNRA	4
BP	GO:0021952	central nervous system projection neuron axonogenesis	4/2551	25/18670	0.4517	0.5905	0.36	EPHB2/NR4A2/CDH11/EPHA4	4
BP	GO:0032400	melanosome localization	4/2551	25/18670	0.4517	0.5905	0.36	RAB11B/RAB1A/RAB27A/MYO5A	4
BP	GO:0032438	melanosome organization	4/2551	25/18670	0.4517	0.5905	0.36	TRAPPC6A/AP3D1/HPS1/LYST	4
BP	GO:0035336	long-chain fatty-acyl-CoA metabolic process	4/2551	25/18670	0.4517	0.5905	0.36	TECR/DGAT1/ELOVL2/ELOVL5	4
BP	GO:0051560	mitochondrial calcium ion homeostasis	4/2551	25/18670	0.4517	0.5905	0.36	TGM2/ANXA6/MICU1/BCAP31	4
BP	GO:0060571	morphogenesis of an epithelial fold	4/2551	25/18670	0.4517	0.5905	0.36	CFL1/TP63/CTNNB1/BMP5	4
BP	GO:0072273	metanephric nephron morphogenesis	4/2551	25/18670	0.4517	0.5905	0.36	HES1/CTNNB1/STAT1/SALL1	4
BP	GO:0097186	amelogenesis	4/2551	25/18670	0.4517	0.5905	0.36	TCIRG1/CSF3R/STIM1/PPARA	4
BP	GO:0007250	activation of NF-kappaB-inducing kinase activity	3/2551	18/18670	0.4544	0.5905	0.36	MALT1/IRAK1/TRAF6	3
BP	GO:0007597	blood coagulation, intrinsic pathway	3/2551	18/18670	0.4544	0.5905	0.36	SERPING1/APOH/KLKB1	3
BP	GO:0009048	dosage compensation by inactivation of X chromosome	3/2551	18/18670	0.4544	0.5905	0.36	EIF1/YTHDC1/UPF1	3
BP	GO:0015865	purine nucleotide transport	3/2551	18/18670	0.4544	0.5905	0.36	ABCD1/SLC25A6/SLC33A1	3
BP	GO:0021756	striatum development	3/2551	18/18670	0.4544	0.5905	0.36	ALDH1A3/INHBA/SLC7A11	3
BP	GO:0032968	positive regulation of transcription elongation from RNA polymerase II promoter	3/2551	18/18670	0.4544	0.5905	0.36	SUPT6H/GTF2F1/PAF1	3
BP	GO:0036166	phenotypic switching	3/2551	18/18670	0.4544	0.5905	0.36	DNMT1/PDGFB/FGF9	3
BP	GO:0042772	DNA damage response, signal transduction resulting in transcription	3/2551	18/18670	0.4544	0.5905	0.36	CDKN1A/TP53/KAT5	3
BP	GO:0043555	regulation of translation in response to stress	3/2551	18/18670	0.4544	0.5905	0.36	ATF4/NPM1/RPS6KA3	3
BP	GO:0044320	cellular response to leptin stimulus	3/2551	18/18670	0.4544	0.5905	0.36	NR4A3/UGCG/CCNA2	3
BP	GO:0046459	short-chain fatty acid metabolic process	3/2551	18/18670	0.4544	0.5905	0.36	ACADS/PCCB/PCCA	3
BP	GO:0048557	embryonic digestive tract morphogenesis	3/2551	18/18670	0.4544	0.5905	0.36	HLX/SOX11/ID2	3
BP	GO:0051895	negative regulation of focal adhesion assembly	3/2551	18/18670	0.4544	0.5905	0.36	LRP1/MMP14/THBS1	3
BP	GO:0051957	positive regulation of amino acid transport	3/2551	18/18670	0.4544	0.5905	0.36	RAB3GAP1/ARL6IP1/TRH	3
BP	GO:0060977	coronary vasculature morphogenesis	3/2551	18/18670	0.4544	0.5905	0.36	VEGFA/SEC24B/TGFBR3	3
BP	GO:0072077	renal vesicle morphogenesis	3/2551	18/18670	0.4544	0.5905	0.36	CTNNB1/STAT1/SALL1	3
BP	GO:0098877	neurotransmitter receptor transport to plasma membrane	3/2551	18/18670	0.4544	0.5905	0.36	STX3/SCRIB/MAPK10	3
BP	GO:0098969	neurotransmitter receptor transport to postsynaptic membrane	3/2551	18/18670	0.4544	0.5905	0.36	STX3/SCRIB/MAPK10	3
BP	GO:1900153	positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	3/2551	18/18670	0.4544	0.5905	0.36	ZFP36L2/CNOT1/TOB1	3
BP	GO:2000647	negative regulation of stem cell proliferation	3/2551	18/18670	0.4544	0.5905	0.36	TP53/NF1/PTN	3
BP	GO:0000050	urea cycle	2/2551	11/18670	0.4555	0.5905	0.36	CEBPA/ASL	2
BP	GO:0002604	regulation of dendritic cell antigen processing and presentation	2/2551	11/18670	0.4555	0.5905	0.36	CCR7/THBS1	2
